carat,depth,price,x,y,z,class
1.01,61.7,4072,6.41,6.37,3.94,2
0.9,62.7,4072,6.13,6.15,3.85,2
0.9,60.6,4072,6.13,6.19,3.73,2
1.01,59.4,4072,6.56,6.53,3.89,2
1.01,63.7,4072,6.37,6.32,4.04,2
1.01,65.7,4072,6.32,6.28,4.14,1
1.01,63.4,4072,6.25,6.18,3.94,2
1.01,62,4072,6.49,6.43,4.01,3
1.01,63.6,4072,6.38,6.34,4.04,3
1.01,60.5,4072,6.52,6.5,3.94,2
1.01,58.6,4072,6.51,6.45,3.8,2
0.93,62.7,4073,6.24,6.14,3.88,2
1.11,62.5,4073,6.64,6.6,4.14,3
0.9,61.6,4074,6.12,6.26,3.81,3
0.99,60.6,4075,6.45,6.38,3.89,3
1.07,58.4,4075,6.78,6.68,3.93,2
1.11,63.1,4075,6.59,6.54,4.14,2
1,62.3,4077,6.33,6.28,3.93,1
0.91,62.1,4077,6.17,6.14,3.82,1
0.92,61.3,4077,6.21,6.26,3.82,2
1.01,56.9,4077,6.68,6.64,3.79,3
1,61.5,4077,6.29,6.22,3.85,1
0.9,60.6,4077,6.27,6.33,3.82,1
1,60.5,4077,6.38,6.31,3.84,1
1.12,61,4077,6.72,6.66,4.08,2
1,59.1,4077,6.44,6.39,3.79,1
1,59.5,4077,6.47,6.41,3.83,1
1,60.7,4077,6.39,6.33,3.86,1
1.12,61,4077,6.68,6.65,4.07,2
1,62.6,4077,6.43,6.39,4.01,1
1.04,59.6,4077,6.64,6.59,3.94,2
1.04,62.2,4077,6.51,6.48,4.04,2
1.12,61.3,4077,6.69,6.68,4.1,2
1,62,4077,6.43,6.3,3.95,1
1,60.6,4077,6.47,6.4,3.9,2
1,64.6,4077,6.23,6.18,4.01,1
0.9,64,4078,6.04,6.09,3.88,2
0.9,62.9,4078,6.09,6.19,3.86,2
0.9,62.4,4078,6.16,6.24,3.87,2
1.03,60.7,4078,6.48,6.54,3.95,2
1.03,61.3,4078,6.49,6.53,3.99,2
1.03,62.3,4078,6.42,6.46,4.01,2
1.09,63.8,4078,6.5,6.55,4.16,2
1.01,60.7,4078,6.47,6.45,3.92,2
1.01,61.3,4078,6.5,6.46,3.97,2
0.97,62.3,4078,6.28,6.33,3.93,1
1.06,59.2,4078,6.64,6.6,3.92,1
1.02,58.1,4078,6.67,6.58,3.85,1
1.19,62.4,4078,6.74,6.71,4.2,1
1.01,63.5,4079,6.34,6.39,4.04,1
1.01,59.5,4079,6.56,6.59,3.91,1
0.9,60.6,4079,6.19,6.13,3.73,1
1,60.7,4080,6.4,6.46,3.9,2
0.91,63.5,4081,6.15,6.04,3.87,1
0.9,63.5,4081,6.07,6.11,3.87,1
1,62.8,4081,6.37,6.44,4.02,3
1,62.6,4081,6.28,6.33,3.95,2
1,62.9,4081,6.3,6.39,3.99,3
1,62.6,4081,6.31,6.37,3.97,3
1,63.8,4081,6.28,6.33,4.02,3
1,62.7,4081,6.29,6.34,3.96,3
0.93,58.8,4081,6.37,6.49,3.78,3
0.93,62.5,4081,6.19,6.22,3.88,3
0.91,60.6,4081,6.27,6.3,3.81,3
1,63,4081,6.31,6.38,4,2
0.9,63.3,4082,6.05,6.01,3.82,2
1,60.2,4082,6.41,6.48,3.88,3
0.74,62.2,4082,5.78,5.83,3.61,1
0.72,61.8,4082,5.74,5.78,3.56,2
0.72,61,4082,5.79,5.81,3.54,2
0.9,61.8,4082,6.17,6.12,3.8,2
0.9,61.3,4082,6.24,6.19,3.81,2
0.9,62.7,4082,6.15,6.1,3.84,2
0.9,62,4082,6.16,6.1,3.8,2
0.9,61.8,4082,6.25,6.18,3.84,2
0.9,60.7,4082,6.21,6.17,3.76,2
1.35,62.1,4082,7.15,7.09,4.42,3
1.1,62.8,4083,6.56,6.63,4.14,2
1.12,61.2,4084,6.67,6.69,4.09,1
1.04,60.3,4084,6.5,6.56,3.94,1
1.02,62.6,4084,6.41,6.44,4.02,2
0.64,61.8,4084,5.54,5.56,3.43,2
1.1,64.2,4084,6.55,6.51,4.19,1
1.11,63.3,4084,6.56,6.49,4.13,3
1.28,56.8,4086,7.22,7.16,4.08,2
0.8,62.1,4086,5.92,5.97,3.69,1
0.92,63.6,4086,6.14,6.09,3.89,2
1,56.8,4086,6.61,6.49,3.72,2
0.81,62.1,4087,6.01,5.98,3.72,2
1,63.2,4088,6.3,6.23,3.96,3
1,58.6,4088,6.57,6.5,3.83,2
0.9,62.1,4088,6.2,6.16,3.84,1
1,63,4088,6.35,6.31,3.99,2
1,63.2,4088,6.37,6.31,4.01,2
0.9,61.4,4089,6.22,6.25,3.83,2
1.01,60.8,4089,6.49,6.46,3.94,1
0.85,63,4089,6,6.04,3.79,1
0.92,60.6,4089,6.29,6.32,3.82,1
1.09,62,4090,6.6,6.56,4.08,2
1.09,59,4090,6.78,6.75,3.98,2
0.9,62.7,4091,6.13,6.21,3.87,1
1.17,59.9,4092,6.82,6.86,4.1,3
1.06,61.3,4092,6.55,6.59,4.03,2
0.79,61.7,4092,5.94,5.95,3.67,2
1.11,61.7,4092,6.63,6.69,4.11,3
0.9,63.1,4092,6.18,6.14,3.89,1
0.9,59.8,4092,6.26,6.21,3.73,1
0.9,63,4092,6.15,6.1,3.86,1
0.9,62.7,4092,6.22,6.1,3.85,1
0.9,63.1,4092,6.18,6.14,3.89,1
0.9,63.6,4093,6.04,6.1,3.86,1
0.9,59.6,4093,6.2,6.25,3.71,1
1.02,57.1,4093,6.57,6.66,3.78,2
0.9,61.3,4093,6.21,6.25,3.82,2
1.13,59.7,4093,6.85,6.76,4.06,3
1.08,62.3,4093,6.6,6.53,4.09,3
0.72,62,4094,5.75,5.78,3.57,1
1,62.7,4095,6.3,6.36,3.97,1
0.7,60.3,4095,5.76,5.79,3.48,2
1.03,57.7,4095,6.68,6.64,3.84,3
1.03,62,4095,6.46,6.44,4,1
0.91,61.6,4096,6.21,6.25,3.84,2
1.11,60.9,4096,6.69,6.64,4.07,1
0.92,62.4,4096,6.19,6.18,3.86,2
0.92,62.4,4096,6.25,6.21,3.89,2
1.5,62.6,4096,7.33,7.21,4.55,3
1.06,60.9,4096,6.6,6.56,4.01,2
0.95,60.5,4098,6.33,6.36,3.84,3
0.94,62.4,4098,6.26,6.33,3.93,1
1.08,61,4098,6.57,6.62,4.02,3
1.23,61.8,4098,6.91,6.85,4.25,2
0.9,61.3,4099,6.17,6.2,3.79,2
1.01,61.9,4099,6.43,6.5,4.01,3
0.9,62.8,4099,6.1,6.16,3.85,3
1.22,66.2,4099,6.61,6.56,4.36,2
1.2,61.6,4099,6.88,6.82,4.22,3
1.03,60.9,4101,6.5,6.58,3.98,2
1.11,62.6,4101,6.61,6.64,4.15,3
0.9,61.8,4101,6.17,6.19,3.82,2
0.9,61.8,4101,6.17,6.2,3.82,2
0.9,61.9,4101,6.21,6.19,3.84,2
1.03,61.7,4101,6.46,6.51,4,3
0.97,62.7,4101,6.31,6.28,3.95,1
0.97,61.3,4101,6.37,6.32,3.89,1
1.11,61.6,4102,6.61,6.66,4.09,1
1.11,61.7,4102,6.54,6.65,4.07,1
1.2,61.8,4102,6.81,6.85,4.22,3
0.31,60.3,408,4.35,4.37,2.63,1
0.31,60.7,408,4.33,4.37,2.64,2
0.31,62.3,408,4.29,4.32,2.68,2
0.31,61.3,408,4.37,4.4,2.69,1
0.31,61.7,408,4.34,4.38,2.69,1
0.31,63.3,408,4.3,4.32,2.73,2
0.31,60.5,408,4.36,4.4,2.65,1
0.31,63.8,408,4.31,4.34,2.76,2
0.31,63.3,408,4.29,4.34,2.73,1
0.32,61.5,409,4.44,4.47,2.74,3
0.35,63.3,409,4.5,4.53,2.86,3
0.25,59.7,409,4.08,4.1,2.44,1
0.3,60.2,410,4.37,4.34,2.62,2
0.25,62.1,410,4.03,4.05,2.51,2
0.36,61.6,410,4.54,4.58,2.81,3
0.3,62,411,4.28,4.3,2.66,3
0.3,62.2,411,4.27,4.28,2.66,3
0.23,58.5,411,4.06,3.98,2.35,2
0.24,62.5,412,3.96,3.98,2.48,1
0.27,62,412,4.15,4.19,2.58,2
0.31,61.9,412,4.29,4.34,2.67,3
0.27,60.6,413,4.19,4.22,2.55,1
0.27,62.2,413,4.14,4.15,2.58,2
0.3,60.1,413,4.31,4.34,2.6,1
0.3,62.3,413,4.26,4.28,2.66,2
0.3,62,413,4.3,4.34,2.68,3
0.32,62.3,413,4.36,4.37,2.72,3
0.34,61.9,413,4.5,4.54,2.8,3
0.33,61.4,413,4.44,4.48,2.74,3
0.3,61.1,413,4.31,4.33,2.64,2
0.23,60.2,577,4.02,4.07,2.43,2
0.3,61,577,4.33,4.34,2.65,2
0.31,62.1,577,4.35,4.38,2.71,1
0.27,60.9,577,4.17,4.2,2.55,3
0.27,60.3,577,4.24,4.27,2.56,3
0.27,61,577,4.18,4.2,2.56,1
0.27,61.7,577,4.15,4.18,2.57,3
0.27,60.5,577,4.21,4.22,2.55,1
0.25,62.5,577,4.06,4.03,2.53,2
0.25,59.8,577,4.09,4.07,2.44,2
0.25,60.1,577,4.11,4.08,2.46,2
0.25,62.7,577,4.03,3.98,2.51,2
0.33,60,577,4.45,4.49,2.68,3
0.31,62.6,578,4.33,4.36,2.72,2
0.31,61.2,578,4.41,4.44,2.7,2
0.26,61.6,578,4.08,4.12,2.53,2
0.3,61.5,578,4.28,4.31,2.64,1
0.4,62.6,579,4.7,4.75,2.96,3
0.4,62.1,579,4.7,4.74,2.93,3
0.36,62.3,579,4.59,4.62,2.87,1
0.31,56.9,579,4.53,4.47,2.56,1
0.33,60.4,579,4.43,4.47,2.69,1
0.33,62.2,579,4.43,4.44,2.76,1
0.33,60.6,579,4.46,4.49,2.71,1
0.33,63.4,579,4.37,4.4,2.78,1
0.33,60.2,579,4.49,4.55,2.72,1
0.33,63.8,579,4.36,4.38,2.79,1
0.33,60.3,579,4.47,4.49,2.7,1
0.33,61.3,579,4.44,4.46,2.73,1
0.33,61.5,579,4.44,4.47,2.74,2
1,65.7,4102,6.15,6.21,4.06,3
1.01,66.9,4102,6.15,6.22,4.14,1
1.09,60.1,4102,6.72,6.6,4,1
1.02,61.8,4102,6.47,6.42,3.98,2
0.9,62.3,4103,6.17,6.13,3.83,3
0.9,62.6,4103,6.11,6.06,3.81,3
1.06,61.9,4103,6.47,6.52,4.02,2
0.9,63.1,4103,6.17,6.12,3.88,3
0.91,64,4105,6.09,6.15,3.92,1
1.07,62.4,4105,6.54,6.47,4.06,3
1.2,62.2,4106,6.84,6.8,4.24,3
0.9,61.1,4106,6.22,6.26,3.81,1
1.01,64.3,4106,6.28,6.31,4.05,1
0.94,61.9,4106,6.29,6.24,3.88,1
1.01,65.6,4106,6.22,6.18,4.07,1
1.3,63.3,4106,6.98,6.96,4.41,3
1,62.6,4107,6.37,6.4,4,2
0.91,65.7,4107,6.1,6.05,3.99,2
0.91,65.7,4107,6.04,5.99,3.95,2
0.91,60.2,4108,6.29,6.34,3.8,3
0.91,62.2,4108,6.19,6.25,3.87,3
0.87,62.6,4108,6.17,6.08,3.84,2
0.9,65.8,4108,6,6.04,3.96,1
0.91,62.9,4109,6.23,6.13,3.89,2
0.93,61.5,4111,6.23,6.33,3.86,1
0.81,61.6,4111,5.98,6.01,3.69,2
1.05,63.8,4112,6.38,6.45,4.09,2
1.02,60.9,4113,6.53,6.41,3.94,2
0.91,63.1,4113,6.1,6.16,3.87,2
1.09,58.5,4113,6.75,6.8,3.96,3
0.93,62.5,4113,6.21,6.24,3.89,1
0.33,61.5,579,4.43,4.45,2.73,2
0.33,61.1,579,4.43,4.47,2.72,1
0.33,60,579,4.47,4.49,2.69,1
0.33,60.6,579,4.41,4.44,2.68,1
1.05,62,4223,6.53,6.46,4.03,2
1.06,60,4224,6.6,6.63,3.97,3
0.91,63.4,4224,6.18,6.12,3.9,2
1.07,62.8,4224,6.54,6.49,4.09,3
1.02,60.5,4225,6.56,6.53,3.96,2
1.1,62,4226,6.58,6.61,4.09,3
0.98,56.8,4226,6.68,6.52,3.75,3
1.02,62.7,4227,6.45,6.38,4.02,3
1.02,61.8,4227,6.59,6.51,4.05,3
1.11,62,4227,6.67,6.64,4.13,3
1,62.9,4227,6.35,6.3,3.98,1
1.02,62.7,4227,6.44,6.41,4.03,2
0.71,62.8,4228,5.66,5.71,3.57,1
0.92,61,4228,6.26,6.32,3.84,2
0.92,62.9,4228,6.17,6.2,3.89,2
0.92,61.7,4228,6.2,6.12,3.8,2
1.01,63.3,4228,6.26,6.33,3.99,1
0.86,60.6,4228,6.16,6.18,3.74,1
0.72,62,4228,5.71,5.78,3.56,3
0.91,62.8,4228,6.17,6.12,3.86,2
1.02,62.6,4229,6.3,6.38,3.97,2
0.76,61.3,4229,5.87,5.9,3.61,2
0.9,59.8,4229,6.14,6.21,3.69,1
0.93,61.4,4229,6.34,6.23,3.86,1
0.8,62.9,4229,5.95,5.88,3.72,1
0.9,64.4,4229,6.08,6.04,3.9,3
0.9,62.7,4229,6.13,6.11,3.84,3
0.93,62.8,4229,6.24,6.19,3.9,1
1.18,61.6,4229,6.82,6.79,4.19,1
1.09,61,4230,6.63,6.58,4.03,3
0.94,62.2,4230,6.27,6.23,3.89,3
0.71,62.3,4231,5.68,5.72,3.55,1
0.9,63,4232,6.09,6.13,3.85,3
0.9,64.2,4232,6.02,6.1,3.89,3
0.9,59.9,4232,6.26,6.29,3.76,3
0.92,60.7,4232,6.25,6.28,3.8,1
0.92,62.8,4232,6.14,6.18,3.87,3
1.07,58.7,4232,6.64,6.68,3.91,3
1.2,63.1,4232,6.77,6.71,4.25,3
1.02,63,4233,6.36,6.3,3.99,2
1.14,62.8,4233,6.68,6.64,4.18,1
1.14,63.7,4233,6.69,6.6,4.24,1
0.9,62.7,4234,6.12,6.07,3.82,2
0.9,64.1,4234,6.07,6.04,3.88,2
0.78,60.5,4234,6,6.03,3.64,2
1,63,4234,6.34,6.24,3.97,3
1.01,64,4234,6.25,6.29,4.01,2
0.96,57.6,4234,6.53,6.56,3.77,1
0.9,62.4,4234,6.19,6.15,3.85,2
0.9,63.5,4234,6.13,6.1,3.88,2
1.05,63,4234,6.48,6.44,4.07,2
0.9,62.9,4234,6.12,6.06,3.83,2
0.9,62.1,4234,6.14,6.09,3.8,2
0.9,63.6,4234,6.11,6.06,3.87,3
0.9,58.7,4234,6.34,6.3,3.71,3
0.9,62,4234,6.22,6.19,3.85,2
0.9,60.2,4234,6.32,6.28,3.79,2
1,60.8,4234,6.44,6.38,3.9,3
1.2,59,4234,6.99,6.95,4.11,2
1,63.1,4234,6.29,6.22,3.95,3
1,62.1,4234,6.29,6.23,3.88,3
0.71,59.2,4234,5.88,5.84,3.47,2
1.2,61.1,4234,6.81,6.78,4.15,3
1.2,63,4234,6.74,6.64,4.24,3
1,60.8,4234,6.45,6.41,3.91,3
1.1,60.4,4235,6.69,6.73,4.05,2
1.07,62,4235,6.53,6.57,4.06,3
1.07,58.9,4235,6.76,6.71,3.97,2
1.07,60.7,4237,6.55,6.6,3.99,2
1,62.8,4237,6.33,6.38,3.99,2
1.02,60.2,4238,6.52,6.48,3.91,3
0.91,61.8,4238,6.22,6.18,3.83,2
1.06,61.1,4238,6.61,6.55,4.02,1
1.02,60.4,4238,6.53,6.49,3.93,3
1.02,62.1,4238,6.44,6.41,3.99,3
1.02,63,4238,6.44,6.38,4.04,3
1.02,63.8,4238,6.46,6.37,4.09,3
1.02,62,4238,6.42,6.33,3.95,3
1.06,62.5,4238,6.55,6.51,4.08,1
1.02,59.9,4238,6.59,6.56,3.94,3
1.02,59.9,4238,6.53,6.5,3.9,3
1.01,62.5,4239,6.3,6.37,3.96,2
1.01,60.6,4239,6.49,6.55,3.95,3
1.01,62.6,4239,6.4,6.45,4.02,2
1.01,61.4,4239,6.46,6.51,3.98,3
0.91,61.5,4239,6.18,6.25,3.82,2
0.9,61.5,4239,6.15,6.2,3.8,1
1.04,61.4,4240,6.52,6.47,3.99,2
0.7,61.7,4240,5.68,5.71,3.51,1
0.79,62,4240,5.9,5.93,3.67,1
0.91,62.1,4240,6.2,6.23,3.86,1
1.04,61.6,4240,6.57,6.55,4.04,1
1.04,61,4240,6.57,6.52,3.99,1
1.05,61.3,4241,6.55,6.6,4.03,1
1.08,59.8,4241,6.66,6.72,4,1
1.05,62.5,4241,6.45,6.5,4.05,1
1.08,63.2,4241,6.5,6.54,4.12,1
1.02,60.3,4241,6.5,6.53,3.93,3
1.05,63.2,4241,6.49,6.52,4.11,1
1.05,61.6,4241,6.49,6.56,4.02,1
0.9,60.8,4241,6.24,6.26,3.8,2
0.61,62.1,4241,5.43,5.46,3.38,2
1.01,60.2,4241,6.54,6.49,3.92,2
0.9,61.8,4241,6.21,6.18,3.83,3
0.91,59.5,4241,6.34,6.26,3.75,1
1.01,60.6,4242,6.35,6.39,3.86,2
1.01,60.3,4242,6.49,6.52,3.92,2
1.01,62.7,4242,6.27,6.33,3.95,2
1.01,62.9,4242,6.37,6.34,4,2
1.01,61.8,4242,6.44,6.37,3.96,2
1.01,61.9,4242,6.43,6.4,3.97,2
1.01,61.1,4242,6.54,6.46,3.97,2
1.01,62.4,4242,6.42,6.37,3.99,1
1.01,59.9,4242,6.51,6.48,3.89,2
1.01,59.1,4242,6.55,6.51,3.86,1
1.01,58.8,4242,6.62,6.57,3.88,2
1.01,61.6,4242,6.44,6.39,3.95,2
1.01,61.5,4242,6.4,6.34,3.92,2
1.01,62,4242,6.42,6.38,3.97,2
1.01,59.9,4242,6.55,6.48,3.9,2
1.01,63.7,4242,6.38,6.28,4.03,3
0.84,60.4,4243,6.15,6.1,3.7,3
1.01,61.2,4243,6.34,6.44,3.92,2
0.76,62,4243,5.84,5.87,3.63,2
1.02,60.5,4243,6.53,6.57,3.96,2
0.92,63.4,4243,6.17,6.23,3.93,1
0.7,62.7,4244,5.67,5.71,3.57,2
1.04,62.8,4244,6.41,6.48,4.05,3
1.09,59.2,4244,6.67,6.71,3.96,2
1.01,63.5,4244,6.35,6.37,4.04,2
1.01,62.8,4244,6.36,6.41,4.01,2
1.1,63.8,4244,6.53,6.48,4.15,3
1.01,63.3,4244,6.36,6.3,4.01,1
1.02,57.7,4246,6.7,6.62,3.84,2
0.7,61.6,4246,5.86,5.71,3.51,3
0.9,60.4,4246,6.27,6.24,3.78,2
0.92,63.4,4247,6.11,6.17,3.89,2
0.96,63.2,4247,6.27,6.23,3.95,1
1.03,62,4248,6.43,6.47,4,2
1.01,62.5,4249,6.34,6.39,3.98,1
1.01,61,4249,6.43,6.48,3.94,1
1.01,62,4249,6.37,6.41,3.96,1
0.92,62.6,4249,6.22,6.24,3.9,1
1.21,62.7,4249,6.81,6.78,4.26,2
1.21,62.9,4249,6.78,6.74,4.25,2
1.01,63.4,4249,6.32,6.27,3.99,2
1.15,62.5,4250,6.65,6.72,4.18,1
1.15,61.7,4250,6.7,6.78,4.16,1
1.03,63.8,4250,6.3,6.37,4.04,1
1.12,62.4,4250,6.63,6.58,4.12,2
1.1,61.9,4250,6.65,6.63,4.11,2
0.93,60.5,4250,6.37,6.32,3.84,1
1.2,62.6,4250,6.73,6.68,4.2,1
0.9,62.1,4252,6.15,6.09,3.8,1
1.04,58.2,4252,6.62,6.67,3.87,2
1.02,63.4,4252,6.37,6.43,4.06,2
0.72,62,4252,5.73,5.75,3.56,3
0.9,63.8,4252,6.07,5.99,3.85,2
1.04,62.5,4252,6.45,6.39,4.01,2
0.73,62.2,4252,5.79,5.73,3.58,2
0.91,59.3,4253,6.33,6.38,3.77,2
0.92,60.7,4253,6.27,6.39,3.84,2
1.05,62.3,4253,6.47,6.5,4.04,3
0.9,59.8,4253,6.18,6.22,3.71,3
0.9,63.3,4253,6.04,6.09,3.84,3
0.92,63,4254,6.17,6.21,3.9,1
0.9,60,4255,6.3,6.34,3.79,2
1,62.9,4255,6.36,6.42,4.02,3
1,59.9,4255,6.42,6.46,3.86,3
1.06,62.8,4255,6.47,6.52,4.08,2
1,61.5,4255,6.38,6.41,3.93,3
1,61.6,4255,6.3,6.37,3.9,3
1.26,63.9,4255,6.78,6.74,4.32,3
1.02,61.4,4255,6.52,6.47,3.99,1
0.93,59.8,4256,6.32,6.39,3.8,3
1.13,62.6,4256,6.68,6.62,4.16,2
1,65.2,4256,6.3,6.12,4.05,1
0.91,62.1,4256,6.18,6.15,3.83,1
1.01,63.8,4256,6.36,6.31,4.04,1
0.91,63.7,4256,6.09,6.03,3.86,1
0.91,65,4256,6.09,6.04,3.94,1
1.01,65.3,4256,6.33,6.23,4.1,2
1,62.6,4256,6.38,6.34,3.98,2
1,66.4,4256,6.21,6.14,4.1,3
1,61.8,4256,6.43,6.38,3.96,1
0.91,63.6,4257,6.1,6.14,3.89,1
0.91,62.3,4257,6.18,6.24,3.87,1
1.04,58.5,4257,6.63,6.68,3.89,3
1.06,58.8,4257,6.63,6.67,3.91,1
1.01,61.8,4257,6.43,6.38,3.96,3
0.9,63.6,4258,6.1,6.14,3.89,2
0.92,63.7,4258,6.11,6.14,3.9,1
0.92,63.2,4258,6.16,6.18,3.9,1
0.92,61.4,4258,6.25,6.29,3.85,1
0.92,60.9,4258,6.25,6.27,3.81,1
0.73,61.9,4258,5.78,5.81,3.59,2
1,61.5,4258,6.35,6.43,3.93,1
0.84,60.4,4259,6.07,6.12,3.68,1
1.11,62.1,4259,6.64,6.67,4.13,3
1.17,62.5,4259,6.8,6.71,4.22,3
0.9,60.8,4259,6.22,6.12,3.75,1
0.9,62.2,4259,6.21,6.16,3.88,1
0.9,62.1,4259,6.2,6.14,3.83,1
1.01,60.8,4260,6.45,6.5,3.94,2
1.01,59.2,4260,6.52,6.58,3.88,1
1.01,59.8,4260,6.51,6.57,3.91,2
1.01,57.6,4260,6.56,6.66,3.81,2
1.01,61.5,4260,6.36,6.42,3.93,2
1.01,58.9,4260,6.55,6.59,3.87,2
1.01,61.8,4260,6.42,6.47,3.98,2
1.01,63.1,4260,6.37,6.43,4.04,2
1,61.2,4260,6.42,6.45,3.94,2
1.01,61.7,4260,6.47,6.43,3.98,1
0.9,62.5,4260,6.17,6.21,3.87,1
1.01,61.3,4262,6.43,6.5,3.96,3
1.01,61.5,4262,6.35,6.44,3.93,2
0.8,61.6,4263,5.95,5.97,3.67,1
1.01,64.9,4263,6.17,6.22,4.02,2
1.09,62,4264,6.61,6.55,4.08,2
0.94,62.5,4264,6.26,6.18,3.89,2
0.96,60.3,4265,6.35,6.38,3.84,1
1,65.9,4265,6.09,6.02,3.99,1
0.91,64.6,4265,6.02,6.12,3.92,2
1.11,62.6,4265,6.6,6.56,4.12,3
1,63.7,4265,6.27,6.2,3.97,1
0.93,62.7,4265,6.25,6.2,3.9,2
0.9,61.7,4266,6.13,6.19,3.8,2
1.06,60.4,4267,6.56,6.61,3.98,2
1.06,60.6,4267,6.63,6.6,4.01,2
0.91,62.3,4267,6.16,6.19,3.85,3
0.9,64.2,4268,6.07,6.11,3.91,3
0.8,62.6,4268,5.89,5.93,3.7,1
1.03,62.3,4268,6.43,6.48,4.02,2
0.9,65,4268,6.03,6.06,3.93,3
0.9,64.5,4268,6.03,6.07,3.9,3
1.21,62.4,4268,6.83,6.79,4.25,3
1.03,62.3,4268,6.51,6.43,4.03,3
1.01,60.1,4269,6.45,6.39,3.86,1
0.9,61.7,4269,6.14,6.22,3.81,1
0.9,61.9,4269,6.17,6.23,3.84,1
0.9,61.3,4269,6.15,6.21,3.79,1
0.9,60.9,4269,6.18,6.24,3.78,1
0.9,62.6,4269,6.14,6.2,3.86,1
0.9,63.6,4269,6.08,6.12,3.88,1
1,63.3,4269,6.26,6.29,3.97,3
0.9,61.7,4269,6.19,6.16,3.81,3
1.01,62.8,4269,6.4,6.44,4.03,1
1.1,62.6,4269,6.57,6.53,4.1,2
1.21,63.7,4269,6.81,6.75,4.32,3
1.21,62.6,4269,6.74,6.71,4.21,3
1.01,60.1,4270,6.48,6.44,3.88,1
1.01,63.4,4270,6.42,6.39,4.06,3
0.81,61.8,4270,5.97,6.03,3.71,3
1.06,61.8,4270,6.57,6.6,4.07,2
1.15,62.7,4270,6.71,6.69,4.2,1
1.01,63.3,4270,6.39,6.31,4.02,1
1.01,63.5,4271,6.41,6.38,3.92,1
0.83,61.3,4271,6.06,6.08,3.72,1
1.13,59.9,4271,6.8,6.76,4.06,2
1.11,61.9,4273,6.58,6.64,4.09,2
1.11,62.4,4273,6.6,6.64,4.13,2
1,59.7,4273,6.48,6.55,3.89,2
1,58,4273,6.56,6.62,3.82,2
1.09,61.7,4273,6.59,6.53,4.05,2
1.09,56.4,4273,6.97,6.9,3.9,2
1.02,61.4,4273,6.51,6.48,3.99,1
1.2,63.3,4274,6.7,6.66,4.23,3
0.74,59.2,4274,5.85,5.87,3.47,2
1.01,64.6,4274,6.17,6.21,4,2
1.18,61.3,4274,6.83,6.78,4.17,3
1,61.8,4274,6.45,6.36,3.96,3
1.03,62.4,4274,6.5,6.42,4.03,2
0.92,62.3,4274,6.27,6.21,3.89,2
1.03,63,4274,6.43,6.4,4.04,2
0.96,60,4274,6.36,6.32,3.81,2
1.2,62.7,4274,6.73,6.67,4.21,3
0.65,60.7,4275,5.63,5.65,3.42,2
1.1,62.2,4275,6.62,6.65,4.13,3
1.01,62.7,4276,6.42,6.37,4.01,3
0.9,58.4,4276,6.33,6.38,3.71,1
1.1,63,4276,6.53,6.59,4.13,2
1.1,62.1,4276,6.59,6.61,4.1,2
1.08,60.5,4276,6.61,6.67,4.02,2
1.14,62.1,4276,6.71,6.72,4.17,2
1.07,62.1,4276,6.54,6.6,4.08,3
1,64.9,4276,6.24,6.31,4.07,2
1.01,64.2,4276,6.33,6.31,4.06,3
1.01,64.1,4276,6.21,6.16,3.97,3
1.01,65.9,4276,6.16,6.1,4.04,3
1.01,67.2,4276,6.06,6,4.05,3
1.01,65.9,4276,6.32,6.18,4.12,2
1.01,62.3,4276,6.38,6.31,3.95,3
1.12,62.4,4277,6.59,6.64,4.13,1
1.29,66,4277,6.82,6.75,4.48,1
0.9,57.4,4277,6.26,6.29,3.6,2
1.04,62,4277,6.6,6.53,4.07,1
1.04,60.9,4277,6.58,6.52,3.99,1
1.04,62.9,4277,6.47,6.43,4.06,1
0.9,64,4278,6.02,6.07,3.87,1
1,61.9,4278,6.41,6.45,3.98,3
0.33,62,579,4.41,4.43,2.74,1
0.33,62.5,579,4.42,4.45,2.77,1
0.33,59.2,579,4.5,4.55,2.68,2
0.33,61.2,579,4.46,4.49,2.74,1
0.33,61.9,579,4.43,4.46,2.75,1
0.32,61.5,580,4.39,4.43,2.71,1
0.32,61.4,580,4.43,4.49,2.74,2
0.32,61,580,4.43,4.45,2.71,2
0.26,59.5,580,4.22,4.18,2.5,3
0.26,62.3,580,4.1,4.08,2.55,3
0.26,60.9,580,4.13,4.11,2.51,3
0.26,60.1,580,4.15,4.1,2.48,1
0.26,62.1,580,4.13,4.11,2.56,1
0.26,60.4,580,4.19,4.15,2.52,1
0.26,61.8,580,4.13,4.09,2.54,1
0.26,61.9,580,4.11,4.1,2.54,1
0.26,62,580,4.12,4.1,2.55,2
0.35,61.6,580,4.62,4.53,2.82,2
0.32,59.3,580,4.45,4.49,2.65,1
0.3,63,581,4.24,4.27,2.68,2
0.3,62,581,4.27,4.34,2.67,2
0.3,62.6,581,4.29,4.31,2.69,1
0.3,62.5,581,4.29,4.32,2.69,2
0.3,61.5,581,4.34,4.38,2.68,2
0.38,62.3,581,4.6,4.65,2.88,2
0.34,61.9,581,4.5,4.52,2.79,3
0.43,62,581,4.83,4.78,2.98,2
0.31,55.9,581,4.6,4.56,2.56,1
0.38,60.2,581,4.65,4.68,2.81,2
0.38,62.3,581,4.58,4.63,2.87,2
0.97,61.3,4278,6.37,6.41,3.92,3
